id_grupo,id_materia,p1,p2,p3,o,pf,e1,e2,esp,matricula_hash
1572,7368,8.7,7.6,8.7,6.7,7.5,-10.0,-10.0,-10.0,427d9821804f1599f11f1381607479664c5e607ab19590e899f68673b55bd405
1572,7368,8.6,7.9,7.6,8.6,8.3,-10.0,-10.0,-10.0,a9f6d1d7cd7abf9c419126f904afdaa2154f4d1090e44074600dea5e2c8b1205
1572,7368,7.1,8.4,8.1,8.7,8.2,-10.0,-10.0,-10.0,331ad1a3a83c422a8aa95f5e701f7778d56fa7714348374707129e4b477d2dc5
1572,7368,8.7,8.6,8.3,7.8,8.1,-10.0,-10.0,-10.0,954e305c3e8e59f76f687fba16e2e4b8037d06d32b2be7d7a7229642991b8c09
1572,7368,7.8,7.2,5.8,8.2,7.5,-10.0,-10.0,-10.0,d5b2bf1c3aebf610e8b447491d0f18db4f992c5de01b4093946556c21e1718b1
1572,7368,7.1,6.6,8.0,7.4,7.3,-10.0,-10.0,-10.0,00c03f00acff017c8c7cf0fcf82bcccb0f9de0c9924d41ffec262397edb40652
1572,7368,6.9,6.7,8.1,7.7,7.4,-10.0,-10.0,-10.0,b01af2f7d2c7302a58c691f18f4f17e502db2a046ad9fb249b1d63770d1e9d96
1572,7368,7.7,7.6,9.3,6.6,7.4,-10.0,-10.0,-10.0,6c700aec7568380e922edf45632e728154acf6b05b7525eb56fe02291c7e9113
1572,7368,8.5,7.8,8.6,7.9,8.1,-10.0,-10.0,-10.0,8332ec1f20fc1810b33a22c799d4098b82d598ba65bfc3afc0bbd3c4911012e5
1572,7368,7.1,7.4,7.3,9.2,8.2,-10.0,-10.0,-10.0,6d4b2237ea7d071e96d56561d086bbfe9ba9d7717595e9f3bb464d538cd2b3dc
1572,7368,8.1,9.2,9.3,9.2,9.0,-10.0,-10.0,-10.0,bd2483ade778a8912c74311d6ce1b78d4657909467460db87d5bf20a4fc8d20e
1572,7368,6.3,5.8,8.2,5.4,6.0,-10.0,-10.0,-10.0,94d7e6dc25ffb9278d0584c3c8105ae54dd56e040620a86a54a16456633a293b
1572,7368,7.7,7.8,8.6,8.1,8.0,-10.0,-10.0,-10.0,43edb3cdba249b95b661f645417cea85671a9f6a0426638cf66a291b2485142b
1572,7368,7.1,6.9,8.6,8.3,7.9,-10.0,-10.0,-10.0,fecd4cfdb6046d57b6a7ed8da072a540e1595410e993046ed969ed60742e439e
1572,7368,7.6,7.7,8.0,8.4,8.0,-10.0,-10.0,-10.0,d0eaa9df1bca727b6e80cbb2eb312d2391d3c32f7293549194d71d79dfa2043c
1572,7368,7.5,7.4,8.4,7.7,7.7,-10.0,-10.0,-10.0,77369bbcb6e6eada0856ff1ec4796900ac3823501ceb24ceba890008783d7f38
1572,7368,9.0,8.8,9.2,8.4,8.7,-10.0,-10.0,-10.0,7783c0a942bf0010b8d2f165bd463f5520e3b487789516990451b8bcaa3f7abc
1572,7368,6.3,6.5,8.0,7.3,7.1,-10.0,-10.0,-10.0,35ac6ffcb07c34937344c6cb5c1e17eaa51d604bb8ae4b81a6038cf9aafde065
1572,7368,7.5,7.3,8.5,8.3,8.0,-10.0,-10.0,-10.0,f25d208f3ec8280b663861f0567bbe32a6cbbd318ea7c286f79c9aea6a4f2a5c
1572,7368,5.8,8.6,7.7,8.1,7.7,-10.0,-10.0,-10.0,43cb5b6276b16ade06eb5c82e010ff20722546bacabdef3f45412729284f0271
