id_grupo,id_materia,p1,p2,p3,o,pf,e1,e2,esp,matricula_hash
2659,12298,8.0,6.0,6.5,8.0,7.4,-10.0,-10.0,-10.0,1dded88bfeed23a4a329e7899cf551cb786482be0c5dbec803b0029c35023841
2659,12298,8.5,4.0,7.5,9.0,7.8,-10.0,-10.0,-10.0,922b6bb8eed93dd40e4fab79e40dcd93aa74a70d5028694c83e6ea66a5a4f075
2659,12298,7.5,8.0,4.0,8.5,7.5,-10.0,-10.0,-10.0,ac2854d59fbf6908d93a81bd5903ca4b68d3c1301c52153989073195c6ce3af2
2659,12297,2.0,-5.0,2.0,-5.0,0.6,2.0,-10.0,0.8,53584a506f89468ca0b53cd26f213969b283e8697443555f5eeebf28d594f9f0
2659,12297,6.5,9.0,8.0,8.0,7.9,-10.0,-10.0,-10.0,3225f882079209efc279b46d128aee78d0739fb0a738cf07173b3c42cba699da
2659,12297,4.5,5.0,8.5,6.0,6.0,-10.0,-10.0,-10.0,4fbbd337afc8c11f055d30c904b353d7cb2a49d30bcd1c5d06b59e09e4d29724
2659,12297,2.5,5.3,6.0,3.0,3.8,2.5,-10.0,2.0,c4d98202a038e442493f490706c4a9501ac2e24df0f029286c57ec341eb059b1
2659,12297,7.5,5.3,5.5,6.0,6.0,-10.0,-10.0,-10.0,1dded88bfeed23a4a329e7899cf551cb786482be0c5dbec803b0029c35023841
2659,12297,3.5,5.3,3.0,1.5,2.7,2.5,-10.0,0.8,922b6bb8eed93dd40e4fab79e40dcd93aa74a70d5028694c83e6ea66a5a4f075
2659,12297,9.0,9.0,8.0,8.0,8.3,-10.0,-10.0,-10.0,224edba82522ad9d920c009940642fdfd8ddd0b82daa0e8c7beb06e237f5d9ae
2659,12297,8.0,3.0,8.0,6.0,6.1,-10.0,-10.0,-10.0,69f3ed70cb57ef143f5ad9b97ff3aced818d213f8c72a5a7c23e5ddc63bee1d0
