id_grupo,id_materia,p1,p2,p3,o,pf,e1,e2,esp,matricula_hash
1680,7799,10.0,7.0,4.5,10.0,8.5,-10.0,-10.0,-10.0,2bddee1e5f1e25050815460076b19af73656e221fba7f9f6bf01f09ac6742125
1680,7799,2.5,4.5,4.5,2.5,3.1,-10.0,-10.0,-10.0,70ccfc1872194a19a298e62813b4309524bcdd4ef2b8e9001f045c84512de308
1680,7799,7.0,3.0,4.0,3.3,3.9,6.5,-10.0,-10.0,d5639943f6d064293424a82535ec78418701db08bde4f508140b24d0037c46b8
1680,7799,7.0,2.0,3.0,3.0,3.5,-10.0,-10.0,-10.0,dc76fc06c72294490e2543d9926547a24dca4cee0e9ad126c46f712b797ee50a
1680,7799,10.0,6.0,9.5,10.0,9.2,-10.0,-10.0,-10.0,5037dc9ea13848bac53e3cfd8b9f66d794e99a72fa83ec05a2f8d50b1417d807
1680,7799,6.0,5.0,4.0,7.0,6.0,-10.0,-10.0,-10.0,328629ec187a9d810cdc475026e38f632d07ad4175f298b8dd37ed9069bc309f
1680,7799,7.0,0.0,2.0,6.0,4.5,3.0,6.5,-10.0,937b07d22c1619d811cac332f18b1a4d0fb541a705a947a42a8b967bc232e0ea
1680,7799,4.0,2.0,3.0,2.0,2.5,-10.0,-10.0,-10.0,6a96cd4c75a5a8aea229bb8d2e57d8682d3831bc1efc06317c95950c9d35a924
1680,7799,9.0,6.5,7.0,8.5,8.0,-10.0,-10.0,-10.0,2be6b28ad8da750da6ac38e29ab10b97787be0eb5cfe943247d46c5f0152e60e
1680,7799,2.0,-5.0,-5.0,-5.0,0.3,-10.0,-10.0,-10.0,65eaa48f516cf0dfb470f4d2d7db764f1b742291cfb00085c0a7f45951245fa9
1680,7799,7.0,5.0,6.0,5.5,5.7,6.0,-10.0,-10.0,77bc486d048c83512581e121752c301585bfaf62c422fa186bdb0038515550fc
1680,7799,7.0,3.0,5.5,9.0,7.0,-10.0,-10.0,-10.0,6bc58eb48e0fde347053aac60c3970ccc4b7af83a1bf5fd59f2cc6a9b488b740
1680,7799,5.5,3.0,5.5,3.3,3.9,-10.0,-10.0,-10.0,19a2bfae67fa7d488e179bdfa0130a602e33db6831aef5fd07f30bee791aca4d
1680,7799,9.0,7.0,4.5,7.0,6.9,-10.0,-10.0,-10.0,fd22f519e7f27e95a19e7e5b929e39df545d368f497f4ede9a47723d503f18d8
1680,7800,9.4,9.2,9.7,7.0,8.2,-10.0,-10.0,-10.0,2bddee1e5f1e25050815460076b19af73656e221fba7f9f6bf01f09ac6742125
1680,7800,4.1,3.9,5.3,1.5,2.9,-10.0,-10.0,-10.0,70ccfc1872194a19a298e62813b4309524bcdd4ef2b8e9001f045c84512de308
1680,7800,8.5,9.6,8.5,7.0,7.9,-10.0,-10.0,-10.0,d5639943f6d064293424a82535ec78418701db08bde4f508140b24d0037c46b8
1680,7800,7.4,6.5,6.1,6.3,6.4,-10.0,-10.0,-10.0,dc76fc06c72294490e2543d9926547a24dca4cee0e9ad126c46f712b797ee50a
1680,7800,9.7,10.0,10.0,9.0,9.4,-10.0,-10.0,-10.0,5037dc9ea13848bac53e3cfd8b9f66d794e99a72fa83ec05a2f8d50b1417d807
1680,7800,7.8,8.4,6.7,6.5,7.0,-10.0,-10.0,-10.0,328629ec187a9d810cdc475026e38f632d07ad4175f298b8dd37ed9069bc309f
1680,7800,6.2,5.8,7.6,5.7,6.1,-10.0,-10.0,-10.0,937b07d22c1619d811cac332f18b1a4d0fb541a705a947a42a8b967bc232e0ea
1680,7800,9.3,9.3,10.0,9.0,9.2,-10.0,-10.0,-10.0,2be6b28ad8da750da6ac38e29ab10b97787be0eb5cfe943247d46c5f0152e60e
1680,7800,-5.0,-5.0,-5.0,-5.0,0.0,-10.0,-10.0,-10.0,65eaa48f516cf0dfb470f4d2d7db764f1b742291cfb00085c0a7f45951245fa9
1680,7800,8.8,9.6,9.7,6.0,7.6,-10.0,-10.0,-10.0,77bc486d048c83512581e121752c301585bfaf62c422fa186bdb0038515550fc
1680,7800,8.2,8.1,9.1,4.5,6.4,-10.0,-10.0,-10.0,6bc58eb48e0fde347053aac60c3970ccc4b7af83a1bf5fd59f2cc6a9b488b740
1680,7800,6.5,7.2,6.4,3.8,5.2,-10.0,-10.0,-10.0,19a2bfae67fa7d488e179bdfa0130a602e33db6831aef5fd07f30bee791aca4d
1680,7800,8.8,6.9,8.5,6.3,7.1,-10.0,-10.0,-10.0,fd22f519e7f27e95a19e7e5b929e39df545d368f497f4ede9a47723d503f18d8
1680,7801,5.7,6.7,8.5,9.5,8.2,-10.0,-10.0,-10.0,2bddee1e5f1e25050815460076b19af73656e221fba7f9f6bf01f09ac6742125
1680,7801,-5.0,-5.0,-5.0,-5.0,0.0,-10.0,-10.0,-10.0,70ccfc1872194a19a298e62813b4309524bcdd4ef2b8e9001f045c84512de308
1680,7801,7.4,8.1,7.6,7.8,7.7,-10.0,-10.0,-10.0,d5639943f6d064293424a82535ec78418701db08bde4f508140b24d0037c46b8
1680,7801,0.0,4.4,7.2,3.1,3.4,-10.0,-10.0,-10.0,dc76fc06c72294490e2543d9926547a24dca4cee0e9ad126c46f712b797ee50a
1680,7801,8.3,10.0,10.0,10.0,9.7,-10.0,-10.0,-10.0,5037dc9ea13848bac53e3cfd8b9f66d794e99a72fa83ec05a2f8d50b1417d807
