id_grupo,id_materia,p1,p2,p3,o,pf,e1,e2,esp,matricula_hash
1766,8240,7.0,7.0,6.0,6.5,6.5,-10.0,-10.0,-10.0,4645d4570410f6aec5a0e9b159f3d2a818a503a7399ca69c2d2bfc944be051ef
1766,8240,6.0,6.0,4.0,3.0,4.1,6.0,-10.0,-10.0,e08b0070d876fc3acaa7ceb6f58c4f2cf8b5e63873113e3b7d8fd9731cec6236
1766,8240,8.0,8.0,3.0,5.9,6.1,-10.0,-10.0,-10.0,835035ee61b8f3a2c362f38e89922f3795474fd45c9ba24b6365027e2091c53a
1766,8240,9.5,9.5,7.0,9.5,9.0,-10.0,-10.0,-10.0,fccad5a2ab4e9bb1b2367632561a5bd7961fb747482849e8450c8dfcc9c4e29d
1766,8240,5.0,5.0,1.0,8.5,6.0,-10.0,-10.0,-10.0,7f1842cf07c44cf0781d56ef351f46e78857689f6493a6c39783dfabdb036ac2
1766,8240,1.5,1.5,1.0,6.0,3.6,2.0,4.0,-10.0,b5c4d0badf157ebed2f9a07a7a2435c0cbd03515f1a593b66657dbb4bb766698
1766,8240,4.0,5.5,4.0,7.5,6.0,-10.0,-10.0,-10.0,27eeefbb7bf5cf7e5cd42fb914f6b204f45ff65ad06b99ec812b47dc993cbfb1
1766,8240,9.5,9.5,8.5,8.0,8.5,-10.0,-10.0,-10.0,2e3ec0531e62d34a0241953c5105203edd8c1ac875083e20c004e98c6b7e16cf
1766,8240,7.0,7.0,4.0,6.0,6.0,-10.0,-10.0,-10.0,4ee1b59aa93209c86feda117b22cbfba2b8dfdd8525e9d4234b48dbd390b7801
1766,8240,1.0,1.0,0.0,0.5,0.5,-10.0,-10.0,-10.0,2b60d90bdcccbe592631d4ce48574cd4ae21c99765e372c31813dfb7dbf2b7a6
1766,8240,4.0,4.0,10.0,6.0,6.0,-10.0,-10.0,-10.0,fe67a53fee7ab57dce7d5e555e8d618c64c68e16ded09730f0b0468cbb381bc7
1766,8240,5.0,5.0,2.5,8.4,6.2,-10.0,-10.0,-10.0,cadbc965bad958a23b94f285ec9403636a17c08e118f87bf5f6814bd3419f25e
1766,8240,5.5,5.5,3.0,7.5,6.0,-10.0,-10.0,-10.0,57e1872ac6a9b3f1ea564d4f1edbc31465933900fd844dad6f964c8bfd6e1556
1766,8240,6.0,6.0,3.0,7.0,6.0,-10.0,-10.0,-10.0,7d8be128ba8fbaaa8d6d4623e47d21c05d4432eb72960a8a4dd6153574037c8b
1766,8240,7.0,7.0,5.0,7.0,6.6,-10.0,-10.0,-10.0,92fc4bac81cfbb3d40c62bb962925355e6f73a8404188d952c13d93e07ce8774
1766,8240,5.5,5.5,9.0,7.0,6.8,-10.0,-10.0,-10.0,4c325a4aba5b53132d9da0d0614fc9ebcc29a48c77b3a2d019bfa009ff901e53
1766,8240,6.0,6.0,4.0,5.0,5.1,-10.0,-10.0,-10.0,182dfdce5bbbfc709b3ac7ae6a27d00c97d83e8cde32fe6b24b9e3bd0bec54a4
1766,8240,5.0,5.0,5.5,10.0,7.5,-10.0,-10.0,-10.0,a217d7df34e66839562e867b0217e4d56fba006ec8725cceef369784e1d2067a
1766,8240,10.0,10.0,10.0,9.5,9.7,-10.0,-10.0,-10.0,152c718e4140477ac7e250581940718786dc2d135da5b1c4471e40dd36c95b18
1766,8240,8.0,8.0,4.5,6.5,6.6,-10.0,-10.0,-10.0,ac62448e64a3269dbeb01057369235a713d0c490e25e00c0b735e48646ddcada
1766,8241,1.5,3.0,2.1,0.0,1.1,2.0,-8.0,-10.0,4645d4570410f6aec5a0e9b159f3d2a818a503a7399ca69c2d2bfc944be051ef
1766,8241,6.2,7.0,6.5,6.6,6.5,-10.0,-10.0,-10.0,e08b0070d876fc3acaa7ceb6f58c4f2cf8b5e63873113e3b7d8fd9731cec6236
1766,8241,3.2,3.5,2.1,0.0,1.4,3.5,0.0,-10.0,835035ee61b8f3a2c362f38e89922f3795474fd45c9ba24b6365027e2091c53a
1766,8241,5.7,2.5,6.2,7.2,6.0,-10.0,-10.0,-10.0,fccad5a2ab4e9bb1b2367632561a5bd7961fb747482849e8450c8dfcc9c4e29d
1766,8241,6.8,8.0,4.5,6.4,6.4,-10.0,-10.0,-10.0,c1d8b766e884e3101cfde0b34d1c8a5877f85452f4dfa9165dc479403db3d3be
1766,8241,2.0,2.5,0.0,0.0,0.7,4.4,-8.0,-10.0,7f1842cf07c44cf0781d56ef351f46e78857689f6493a6c39783dfabdb036ac2
1766,8241,2.0,0.0,0.0,0.0,0.3,-10.0,-10.0,-10.0,74263daf47abab2d98f1f22f0729bcc918536f14aa13cb3f19ef8412d9d51f26
1766,8241,4.4,4.0,3.0,9.0,6.4,-10.0,-10.0,-10.0,b5c4d0badf157ebed2f9a07a7a2435c0cbd03515f1a593b66657dbb4bb766698
1766,8241,5.8,6.5,3.0,7.0,6.0,-10.0,-10.0,-10.0,27eeefbb7bf5cf7e5cd42fb914f6b204f45ff65ad06b99ec812b47dc993cbfb1
1766,8241,4.7,1.0,4.8,8.6,6.0,-10.0,-10.0,-10.0,2e3ec0531e62d34a0241953c5105203edd8c1ac875083e20c004e98c6b7e16cf
1766,8241,6.1,7.0,5.5,6.5,6.3,-10.0,-10.0,-10.0,4ee1b59aa93209c86feda117b22cbfba2b8dfdd8525e9d4234b48dbd390b7801
1766,8241,3.8,2.0,0.0,0.0,0.9,-10.0,-10.0,-10.0,2b60d90bdcccbe592631d4ce48574cd4ae21c99765e372c31813dfb7dbf2b7a6
1766,8241,7.3,7.5,7.6,7.4,7.4,-10.0,-10.0,-10.0,fe67a53fee7ab57dce7d5e555e8d618c64c68e16ded09730f0b0468cbb381bc7
1766,8241,4.1,0.5,2.5,10.0,6.1,-10.0,-10.0,-10.0,cadbc965bad958a23b94f285ec9403636a17c08e118f87bf5f6814bd3419f25e
1766,8241,3.4,0.5,7.1,0.0,1.8,0.0,-8.0,-10.0,57e1872ac6a9b3f1ea564d4f1edbc31465933900fd844dad6f964c8bfd6e1556
1766,8241,9.1,1.0,8.0,6.5,6.2,-10.0,-10.0,-10.0,7d8be128ba8fbaaa8d6d4623e47d21c05d4432eb72960a8a4dd6153574037c8b
1766,8241,5.5,4.0,5.2,7.1,6.0,-10.0,-10.0,-10.0,92fc4bac81cfbb3d40c62bb962925355e6f73a8404188d952c13d93e07ce8774
1766,8241,3.2,4.0,0.0,0.0,1.2,6.7,-10.0,-10.0,4c325a4aba5b53132d9da0d0614fc9ebcc29a48c77b3a2d019bfa009ff901e53
1766,8241,4.0,0.0,0.0,0.0,0.6,-10.0,-10.0,-10.0,182dfdce5bbbfc709b3ac7ae6a27d00c97d83e8cde32fe6b24b9e3bd0bec54a4
1766,8241,3.0,3.5,0.0,0.0,1.0,6.0,-10.0,-10.0,a217d7df34e66839562e867b0217e4d56fba006ec8725cceef369784e1d2067a
1766,8241,8.6,9.5,9.3,9.1,9.1,-10.0,-10.0,-10.0,152c718e4140477ac7e250581940718786dc2d135da5b1c4471e40dd36c95b18
1766,8241,5.9,2.0,0.0,0.0,1.3,6.0,-10.0,-10.0,ac62448e64a3269dbeb01057369235a713d0c490e25e00c0b735e48646ddcada
1766,8241,6.8,3.5,2.5,8.0,6.1,-10.0,-10.0,-10.0,1c06ce0a9515a0eb2d6ae64b3806eaf760300c0c833d8629d7716f568a687750
1766,8242,5.0,2.0,3.0,5.0,4.1,2.0,0.0,-10.0,4645d4570410f6aec5a0e9b159f3d2a818a503a7399ca69c2d2bfc944be051ef
1766,8242,5.0,2.0,7.0,10.0,7.3,-10.0,-10.0,-10.0,b4eebced5a9bc86c076bc8e739a5fe0fcdf5a243944c13007435ab57c040f1e2
1766,8242,3.0,2.0,3.0,3.0,2.8,0.0,0.0,-10.0,e08b0070d876fc3acaa7ceb6f58c4f2cf8b5e63873113e3b7d8fd9731cec6236
1766,8242,4.0,2.0,3.0,3.0,3.0,0.0,0.0,-10.0,835035ee61b8f3a2c362f38e89922f3795474fd45c9ba24b6365027e2091c53a
1766,8242,5.5,4.0,8.0,8.0,6.9,-10.0,-10.0,-10.0,fccad5a2ab4e9bb1b2367632561a5bd7961fb747482849e8450c8dfcc9c4e29d
1766,8242,6.5,2.0,8.0,10.0,7.7,-10.0,-10.0,-10.0,c1d8b766e884e3101cfde0b34d1c8a5877f85452f4dfa9165dc479403db3d3be
1766,8242,6.5,2.0,8.0,10.0,7.7,-10.0,-10.0,-10.0,0c550f1e2f6260148010adc08426ad7b1ebc6400814c524d05e5eb3ad286cd98
1766,8242,3.0,2.0,5.0,3.0,3.1,0.0,0.0,-10.0,7f1842cf07c44cf0781d56ef351f46e78857689f6493a6c39783dfabdb036ac2
1766,8242,3.0,2.0,3.0,3.0,2.8,-10.0,-10.0,-10.0,74263daf47abab2d98f1f22f0729bcc918536f14aa13cb3f19ef8412d9d51f26
1766,8242,8.0,2.0,3.0,3.0,3.6,6.0,-10.0,-10.0,27eeefbb7bf5cf7e5cd42fb914f6b204f45ff65ad06b99ec812b47dc993cbfb1
1766,8242,3.0,2.0,3.0,7.0,4.8,6.0,-10.0,-10.0,2e3ec0531e62d34a0241953c5105203edd8c1ac875083e20c004e98c6b7e16cf
1766,8242,3.0,2.0,3.0,3.0,2.8,0.0,0.0,-10.0,4ee1b59aa93209c86feda117b22cbfba2b8dfdd8525e9d4234b48dbd390b7801
1766,8242,5.0,2.0,3.0,3.0,3.1,-10.0,-10.0,-10.0,2b60d90bdcccbe592631d4ce48574cd4ae21c99765e372c31813dfb7dbf2b7a6
1766,8242,8.0,2.0,3.0,3.0,3.6,0.0,7.0,-10.0,fe67a53fee7ab57dce7d5e555e8d618c64c68e16ded09730f0b0468cbb381bc7
1766,8242,10.0,4.0,10.0,7.0,7.5,-10.0,-10.0,-10.0,cadbc965bad958a23b94f285ec9403636a17c08e118f87bf5f6814bd3419f25e
1766,8242,3.0,2.0,3.0,9.0,5.8,0.0,0.0,-10.0,57e1872ac6a9b3f1ea564d4f1edbc31465933900fd844dad6f964c8bfd6e1556
1766,8242,3.0,2.0,3.0,3.0,2.8,6.0,-10.0,-10.0,7d8be128ba8fbaaa8d6d4623e47d21c05d4432eb72960a8a4dd6153574037c8b
1766,8242,3.0,6.0,7.0,7.0,6.1,-10.0,-10.0,-10.0,8c99e813cc253e843e8f7ea6df1648c460676f1f3f9fe4b1ea2512460e4d6c4f
1766,8242,3.0,2.0,8.0,8.0,6.1,-10.0,-10.0,-10.0,92fc4bac81cfbb3d40c62bb962925355e6f73a8404188d952c13d93e07ce8774
1766,8242,4.0,6.0,7.0,7.0,6.3,-10.0,-10.0,-10.0,4c325a4aba5b53132d9da0d0614fc9ebcc29a48c77b3a2d019bfa009ff901e53
1766,8242,4.0,2.0,3.0,3.0,3.0,-10.0,-10.0,-10.0,182dfdce5bbbfc709b3ac7ae6a27d00c97d83e8cde32fe6b24b9e3bd0bec54a4
1766,8242,3.0,2.0,3.0,4.0,3.3,6.0,-10.0,-10.0,a217d7df34e66839562e867b0217e4d56fba006ec8725cceef369784e1d2067a
1766,8242,7.0,6.0,5.0,9.0,7.5,-10.0,-10.0,-10.0,152c718e4140477ac7e250581940718786dc2d135da5b1c4471e40dd36c95b18
1766,8242,7.0,2.0,8.0,7.0,6.3,-10.0,-10.0,-10.0,ac62448e64a3269dbeb01057369235a713d0c490e25e00c0b735e48646ddcada
1766,8242,6.5,2.0,3.0,3.0,3.4,0.0,3.0,3.5,1c06ce0a9515a0eb2d6ae64b3806eaf760300c0c833d8629d7716f568a687750
1766,8243,6.5,5.9,7.0,5.8,6.1,-10.0,-10.0,-10.0,4645d4570410f6aec5a0e9b159f3d2a818a503a7399ca69c2d2bfc944be051ef
1766,8243,6.5,7.5,7.4,5.5,6.3,-10.0,-10.0,-10.0,b4eebced5a9bc86c076bc8e739a5fe0fcdf5a243944c13007435ab57c040f1e2
1766,8243,8.4,6.0,8.0,4.6,6.0,-10.0,-10.0,-10.0,e08b0070d876fc3acaa7ceb6f58c4f2cf8b5e63873113e3b7d8fd9731cec6236
1766,8243,5.5,6.0,7.5,6.0,6.1,-10.0,-10.0,-10.0,835035ee61b8f3a2c362f38e89922f3795474fd45c9ba24b6365027e2091c53a
1766,8243,5.1,7.0,7.8,5.6,6.1,-10.0,-10.0,-10.0,fccad5a2ab4e9bb1b2367632561a5bd7961fb747482849e8450c8dfcc9c4e29d
1766,8243,7.2,8.2,9.5,5.5,6.9,-10.0,-10.0,-10.0,0c550f1e2f6260148010adc08426ad7b1ebc6400814c524d05e5eb3ad286cd98
1766,8243,7.2,7.2,8.5,5.0,6.3,-10.0,-10.0,-10.0,7f1842cf07c44cf0781d56ef351f46e78857689f6493a6c39783dfabdb036ac2
1766,8243,6.0,7.1,7.4,5.5,6.1,-10.0,-10.0,-10.0,74263daf47abab2d98f1f22f0729bcc918536f14aa13cb3f19ef8412d9d51f26
1766,8243,7.5,7.0,7.5,5.0,6.1,-10.0,-10.0,-10.0,b5c4d0badf157ebed2f9a07a7a2435c0cbd03515f1a593b66657dbb4bb766698
1766,8243,5.5,5.0,7.4,6.1,6.0,-10.0,-10.0,-10.0,27eeefbb7bf5cf7e5cd42fb914f6b204f45ff65ad06b99ec812b47dc993cbfb1
1766,8243,6.2,7.3,9.0,5.0,6.2,-10.0,-10.0,-10.0,2e3ec0531e62d34a0241953c5105203edd8c1ac875083e20c004e98c6b7e16cf
1766,8243,7.6,8.5,8.2,8.0,8.0,-10.0,-10.0,-10.0,4ee1b59aa93209c86feda117b22cbfba2b8dfdd8525e9d4234b48dbd390b7801
1766,8243,6.0,7.0,6.5,6.0,6.2,-10.0,-10.0,-10.0,2b60d90bdcccbe592631d4ce48574cd4ae21c99765e372c31813dfb7dbf2b7a6
1766,8243,7.1,6.3,5.0,6.0,6.0,-10.0,-10.0,-10.0,132d179645e40d9002f93f0fc451b6eafd7130226c6938ef09de3b25b325a7fb
1766,8243,8.4,8.0,9.0,8.8,8.6,-10.0,-10.0,-10.0,fe67a53fee7ab57dce7d5e555e8d618c64c68e16ded09730f0b0468cbb381bc7
