id_grupo,id_materia,p1,p2,p3,o,pf,e1,e2,esp,matricula_hash
2672,12314,5.0,4.5,2.0,4.4,4.1,-8.0,-10.0,-10.0,efc1c7a5a9fd1b930662e97ba3ab36d163e27282482573a5b7849ee9542a0932
2672,12314,3.5,2.2,3.5,4.7,3.8,-8.0,-10.0,-8.0,84abae611400a07380094108f70c8ad1e55c762c0c317524b63c8d2c8b51f124
2672,12314,7.0,10.0,8.0,7.0,7.6,-8.0,-10.0,-10.0,86c133b01a908ed1eb507e04af4576c268fc678824ec8058f8bf435afe3e823c
2672,12314,6.7,10.0,9.0,7.0,7.7,-10.0,-10.0,-10.0,58853c540d03c80b7ed2599255b9a727f2d0a9090df6e43ebda0773e9ccdab2b
2672,12314,5.0,6.0,6.0,7.6,6.6,-10.0,-10.0,-10.0,94ce318b55ee67202a60b9183127e6615fb325f49a933dd5e6b5fa14088f9d3e
2672,12314,4.2,3.3,5.5,3.2,3.7,-8.0,-10.0,-10.0,22dcf5af136c7aa4795173992939be16f3365ea6ca71208d9b122f135e090f73
2672,12314,4.0,3.0,7.0,7.4,6.0,-10.0,-10.0,-10.0,ead73fec14bd71db592d07a35daa2fbd8d8d67b06b99785701112a0ca03f8984
2672,12315,3.6,3.8,3.7,0.5,2.1,-8.0,-10.0,-10.0,efc1c7a5a9fd1b930662e97ba3ab36d163e27282482573a5b7849ee9542a0932
2672,12315,6.4,6.9,6.1,6.7,6.5,-10.0,-10.0,-10.0,97314a4408a95a779994a2f5039918434ba6b26ff76e985482d4df1eb77669a3
2672,12315,3.9,5.2,7.5,6.6,6.0,-10.0,-10.0,-10.0,9e2b96c5a1ca7d1729b5f8f1343b2215643f9e4676b769813d7ea0eda38b8895
2672,12315,2.9,2.0,1.7,0.0,1.1,-8.0,-10.0,-8.0,84abae611400a07380094108f70c8ad1e55c762c0c317524b63c8d2c8b51f124
2672,12315,3.2,4.6,4.6,0.5,2.3,-8.0,-10.0,-10.0,86c133b01a908ed1eb507e04af4576c268fc678824ec8058f8bf435afe3e823c
2672,12315,2.4,3.2,3.4,0.5,1.7,0.3,-10.0,0.0,94ce318b55ee67202a60b9183127e6615fb325f49a933dd5e6b5fa14088f9d3e
2672,12315,3.4,1.9,3.9,0.8,1.9,-8.0,-10.0,-10.0,22dcf5af136c7aa4795173992939be16f3365ea6ca71208d9b122f135e090f73
2672,12315,2.1,3.5,7.0,1.0,2.6,0.3,-10.0,1.0,ead73fec14bd71db592d07a35daa2fbd8d8d67b06b99785701112a0ca03f8984
