id_grupo,id_materia,p1,p2,p3,o,pf,e1,e2,esp,matricula_hash
2345,10798,8.5,8.9,8.2,8.7,8.6,-10.0,-10.0,-10.0,53833b8789f09935702afa3a57de94dac6c8851a242384d3074f56872a0c9624
2345,10798,7.7,1.6,6.5,6.7,5.9,7.0,-10.0,-10.0,057151834849be1abd32db910b13d68f1da1c62cdca2ceac2cdb961634f10e10
2345,10798,7.2,8.7,7.1,8.0,7.8,-10.0,-10.0,-10.0,87ce0a2e6c323b0453f2a3036b7abb043957b5bd99c86cfb785b2cbcc186c77a
2345,10798,8.9,7.9,7.7,8.1,8.1,-10.0,-10.0,-10.0,c5087ba3fca3ea5f95cccfe5ae409b7afe2ed764ab6243d37f5931e1a7400eb4
2345,10798,10.0,9.4,8.0,7.3,8.2,-10.0,-10.0,-10.0,399c8ca057f5cc0163f20fff9c7cf67ef718c3d916e86a67dccc5b43f465ee64
2345,10798,9.8,9.1,7.2,7.9,8.3,-10.0,-10.0,-10.0,53584a506f89468ca0b53cd26f213969b283e8697443555f5eeebf28d594f9f0
2345,10798,9.2,9.3,6.4,6.0,7.1,-10.0,-10.0,-10.0,1369b724ba1dba3e0274d8761f4f2681e9828430843e52489e1319ff89387ded
2345,10798,9.5,9.4,6.7,7.6,8.0,-10.0,-10.0,-10.0,3225f882079209efc279b46d128aee78d0739fb0a738cf07173b3c42cba699da
2345,10798,9.2,9.6,8.4,8.5,8.7,-10.0,-10.0,-10.0,87516ffe56b32f18c6c8ff5f510cab3c4a4990dcd5db532c0f5c6370464f02c0
2345,10798,9.8,9.2,8.0,7.6,8.3,-10.0,-10.0,-10.0,890ff0eaecb74543ed3d3cd00ff976930cfda5062a7991d04d2c1aec27517aa5
2345,10798,9.0,9.3,6.8,8.1,8.2,-10.0,-10.0,-10.0,4fbbd337afc8c11f055d30c904b353d7cb2a49d30bcd1c5d06b59e09e4d29724
2345,10798,9.0,8.8,6.2,7.0,7.5,-10.0,-10.0,-10.0,14b44f882e92db438c819d2278fce3731e803eabe6bfcf3bcea66d8239bff0f1
2345,10798,9.2,9.4,6.0,7.2,7.7,-10.0,-10.0,-10.0,7730d4d706278efc800b94fcd8f79e79c98205be9c929294604f371521994287
2345,10798,9.6,8.9,7.7,9.1,8.9,-10.0,-10.0,-10.0,922b6bb8eed93dd40e4fab79e40dcd93aa74a70d5028694c83e6ea66a5a4f075
2345,10798,8.6,8.8,8.0,8.0,8.2,-10.0,-10.0,-10.0,eaf7e9af8095430f79cfa4ed25c272268b442ad8e671f188ef2601e3ba9a02e5
2345,10798,7.5,8.7,7.1,7.8,7.7,-10.0,-10.0,-10.0,668120e539a918f6e5c4daa7913f6682967be7ebdfdba571ee40e90060937566
2345,10798,8.9,9.7,8.2,8.5,8.7,-10.0,-10.0,-10.0,da6d84d6b3ef5c525bc7b7f9268a69d2d2777be6b343ca2d9e482306ff8f31c7
2345,10798,7.8,9.0,6.8,8.9,8.3,-10.0,-10.0,-10.0,bdc6f9098b22a4ca94f1cffe12ece8ebbe8f9b1d349aebfd0443d2cd2fa891b5
2345,10798,8.9,9.2,7.4,7.0,7.7,-10.0,-10.0,-10.0,4620fd4dcb9ba1b87d2cbeca7686838da7719cb59ffea914a97ccf4dd7463e10
2345,10798,8.2,8.0,7.5,7.8,7.8,-10.0,-10.0,-10.0,ac2854d59fbf6908d93a81bd5903ca4b68d3c1301c52153989073195c6ce3af2
2345,10798,9.0,8.5,7.4,7.7,8.0,-10.0,-10.0,-10.0,7855d8e257e5624797c4c28f2a2eadd515dacdfa30a93332e766e3369eded9cf
2345,10798,9.7,9.4,7.0,7.9,8.3,-10.0,-10.0,-10.0,69f3ed70cb57ef143f5ad9b97ff3aced818d213f8c72a5a7c23e5ddc63bee1d0
2345,10798,9.7,9.2,7.7,8.5,8.6,-10.0,-10.0,-10.0,62f20adaa5351a2d01899bb1bb2ed9cae8bf0a8a9235505f1ec057cfd4d28b81
2345,10798,10.0,10.0,7.5,7.5,8.3,-10.0,-10.0,-10.0,c3b684e563393e78f80c4babb3c7ed4f9a8f705943c4952e70430eab7dfc7295
2345,10798,8.9,9.8,6.8,7.0,7.7,-10.0,-10.0,-10.0,f8f1aa4c48b9c9cd0bb236ed6facefc1347062b53d1c929445b8ff573f105910
2345,10798,-5.0,-5.0,-5.0,-5.0,0.0,-10.0,-10.0,-10.0,c3483ec672c31e49fe841595b264efa74be56b8d9bbdde3ff940b9616afc65e9
2345,10798,7.5,8.2,7.3,7.8,7.7,-10.0,-10.0,-10.0,442aad0acd9f42c475b88dbdc2e460772733c5603bfd53e022376aec2a45798f
2345,10798,7.2,9.3,7.9,7.3,7.7,-10.0,-10.0,-10.0,9f41a22e711b06dce5a3beca1f93d4e8edaec1d23a1a17743c9488a15bcb6fc4
2345,10799,9.0,9.0,8.5,10.0,9.4,-10.0,-10.0,-10.0,53833b8789f09935702afa3a57de94dac6c8851a242384d3074f56872a0c9624
2345,10799,9.0,7.5,7.5,9.0,8.5,-10.0,-10.0,-10.0,057151834849be1abd32db910b13d68f1da1c62cdca2ceac2cdb961634f10e10
2345,10799,9.0,9.5,7.5,10.0,9.3,-10.0,-10.0,-10.0,87ce0a2e6c323b0453f2a3036b7abb043957b5bd99c86cfb785b2cbcc186c77a
2345,10799,9.0,9.0,8.0,9.0,8.8,-10.0,-10.0,-10.0,c5087ba3fca3ea5f95cccfe5ae409b7afe2ed764ab6243d37f5931e1a7400eb4
2345,10799,9.0,8.5,7.5,9.0,8.6,-10.0,-10.0,-10.0,399c8ca057f5cc0163f20fff9c7cf67ef718c3d916e86a67dccc5b43f465ee64
2345,10799,9.0,8.0,8.0,8.5,8.4,-10.0,-10.0,-10.0,53584a506f89468ca0b53cd26f213969b283e8697443555f5eeebf28d594f9f0
2345,10799,9.0,7.5,7.5,6.0,7.0,-10.0,-10.0,-10.0,1369b724ba1dba3e0274d8761f4f2681e9828430843e52489e1319ff89387ded
2345,10799,9.0,7.5,10.0,9.0,8.9,-10.0,-10.0,-10.0,3225f882079209efc279b46d128aee78d0739fb0a738cf07173b3c42cba699da
2345,10799,9.0,9.0,8.5,9.0,8.9,-10.0,-10.0,-10.0,87516ffe56b32f18c6c8ff5f510cab3c4a4990dcd5db532c0f5c6370464f02c0
2345,10799,9.0,8.0,8.0,8.5,8.4,-10.0,-10.0,-10.0,890ff0eaecb74543ed3d3cd00ff976930cfda5062a7991d04d2c1aec27517aa5
2345,10799,9.0,9.0,8.0,10.0,9.3,-10.0,-10.0,-10.0,4fbbd337afc8c11f055d30c904b353d7cb2a49d30bcd1c5d06b59e09e4d29724
2345,10799,9.0,8.0,8.5,9.0,8.7,-10.0,-10.0,-10.0,14b44f882e92db438c819d2278fce3731e803eabe6bfcf3bcea66d8239bff0f1
2345,10799,9.0,9.0,8.0,8.5,8.5,-10.0,-10.0,-10.0,7730d4d706278efc800b94fcd8f79e79c98205be9c929294604f371521994287
2345,10799,9.0,8.0,10.0,10.0,9.5,-10.0,-10.0,-10.0,922b6bb8eed93dd40e4fab79e40dcd93aa74a70d5028694c83e6ea66a5a4f075
2345,10799,9.0,7.5,8.0,8.0,8.0,-10.0,-10.0,-10.0,eaf7e9af8095430f79cfa4ed25c272268b442ad8e671f188ef2601e3ba9a02e5
2345,10799,9.0,9.0,9.0,9.5,9.2,-10.0,-10.0,-10.0,668120e539a918f6e5c4daa7913f6682967be7ebdfdba571ee40e90060937566
2345,10799,9.0,8.0,7.5,8.0,8.0,-10.0,-10.0,-10.0,da6d84d6b3ef5c525bc7b7f9268a69d2d2777be6b343ca2d9e482306ff8f31c7
2345,10799,9.0,8.0,8.0,9.0,8.6,-10.0,-10.0,-10.0,bdc6f9098b22a4ca94f1cffe12ece8ebbe8f9b1d349aebfd0443d2cd2fa891b5
2345,10799,9.0,8.0,7.5,8.5,8.3,-10.0,-10.0,-10.0,4620fd4dcb9ba1b87d2cbeca7686838da7719cb59ffea914a97ccf4dd7463e10
2345,10799,9.0,7.5,9.5,8.5,8.5,-10.0,-10.0,-10.0,ac2854d59fbf6908d93a81bd5903ca4b68d3c1301c52153989073195c6ce3af2
2345,10799,9.0,9.5,9.0,9.0,9.0,-10.0,-10.0,-10.0,7855d8e257e5624797c4c28f2a2eadd515dacdfa30a93332e766e3369eded9cf
2345,10799,9.0,9.0,9.5,9.5,9.3,-10.0,-10.0,-10.0,69f3ed70cb57ef143f5ad9b97ff3aced818d213f8c72a5a7c23e5ddc63bee1d0
2345,10799,9.0,9.0,8.0,9.5,9.0,-10.0,-10.0,-10.0,62f20adaa5351a2d01899bb1bb2ed9cae8bf0a8a9235505f1ec057cfd4d28b81
2345,10799,9.0,9.0,8.0,9.0,8.8,-10.0,-10.0,-10.0,c3b684e563393e78f80c4babb3c7ed4f9a8f705943c4952e70430eab7dfc7295
2345,10799,9.0,8.5,10.0,10.0,9.5,-10.0,-10.0,-10.0,f8f1aa4c48b9c9cd0bb236ed6facefc1347062b53d1c929445b8ff573f105910
2345,10799,-5.0,-5.0,-5.0,-5.0,0.0,-10.0,-10.0,-10.0,c3483ec672c31e49fe841595b264efa74be56b8d9bbdde3ff940b9616afc65e9
2345,10799,9.0,8.0,10.0,10.0,9.5,-10.0,-10.0,-10.0,442aad0acd9f42c475b88dbdc2e460772733c5603bfd53e022376aec2a45798f
2345,10799,9.0,8.0,10.0,10.0,9.5,-10.0,-10.0,-10.0,9f41a22e711b06dce5a3beca1f93d4e8edaec1d23a1a17743c9488a15bcb6fc4
2345,10800,10.0,9.3,8.5,9.0,9.1,-10.0,-10.0,-10.0,53833b8789f09935702afa3a57de94dac6c8851a242384d3074f56872a0c9624
2345,10800,4.5,3.8,7.8,6.8,6.0,-10.0,-10.0,-10.0,057151834849be1abd32db910b13d68f1da1c62cdca2ceac2cdb961634f10e10
2345,10800,8.1,8.1,8.1,8.1,8.1,-10.0,-10.0,-10.0,87ce0a2e6c323b0453f2a3036b7abb043957b5bd99c86cfb785b2cbcc186c77a
2345,10800,4.5,6.0,5.8,10.0,7.7,-10.0,-10.0,-10.0,c5087ba3fca3ea5f95cccfe5ae409b7afe2ed764ab6243d37f5931e1a7400eb4
2345,10800,10.0,7.8,10.0,8.5,8.8,-10.0,-10.0,-10.0,399c8ca057f5cc0163f20fff9c7cf67ef718c3d916e86a67dccc5b43f465ee64
2345,10800,10.0,10.0,10.0,10.0,10.0,-10.0,-10.0,-10.0,53584a506f89468ca0b53cd26f213969b283e8697443555f5eeebf28d594f9f0
2345,10800,10.0,9.5,10.0,10.0,9.9,-10.0,-10.0,-10.0,1369b724ba1dba3e0274d8761f4f2681e9828430843e52489e1319ff89387ded
2345,10800,10.0,10.0,10.0,10.0,10.0,-10.0,-10.0,-10.0,3225f882079209efc279b46d128aee78d0739fb0a738cf07173b3c42cba699da
2345,10800,5.0,3.8,3.3,8.2,6.1,-10.0,-10.0,-10.0,87516ffe56b32f18c6c8ff5f510cab3c4a4990dcd5db532c0f5c6370464f02c0
2345,10800,9.5,10.0,10.0,8.5,9.1,-10.0,-10.0,-10.0,890ff0eaecb74543ed3d3cd00ff976930cfda5062a7991d04d2c1aec27517aa5
2345,10800,10.0,10.0,10.0,7.3,8.6,-10.0,-10.0,-10.0,4fbbd337afc8c11f055d30c904b353d7cb2a49d30bcd1c5d06b59e09e4d29724
2345,10800,10.0,10.0,10.0,8.5,9.2,-10.0,-10.0,-10.0,14b44f882e92db438c819d2278fce3731e803eabe6bfcf3bcea66d8239bff0f1
2345,10800,10.0,10.0,10.0,10.0,10.0,-10.0,-10.0,-10.0,7730d4d706278efc800b94fcd8f79e79c98205be9c929294604f371521994287
2345,10800,8.5,2.5,4.5,7.0,6.0,-10.0,-10.0,-10.0,922b6bb8eed93dd40e4fab79e40dcd93aa74a70d5028694c83e6ea66a5a4f075
2345,10800,7.0,4.8,7.0,2.5,4.3,6.0,-10.0,-10.0,eaf7e9af8095430f79cfa4ed25c272268b442ad8e671f188ef2601e3ba9a02e5
2345,10800,1.0,5.3,6.8,9.8,7.0,-10.0,-10.0,-10.0,668120e539a918f6e5c4daa7913f6682967be7ebdfdba571ee40e90060937566
2345,10800,8.0,7.5,10.0,7.5,8.0,-10.0,-10.0,-10.0,da6d84d6b3ef5c525bc7b7f9268a69d2d2777be6b343ca2d9e482306ff8f31c7
2345,10800,4.0,7.5,6.0,9.5,7.6,-10.0,-10.0,-10.0,bdc6f9098b22a4ca94f1cffe12ece8ebbe8f9b1d349aebfd0443d2cd2fa891b5
