id_grupo,id_materia,p1,p2,p3,o,pf,e1,e2,esp,matricula_hash
2599,11976,6.9,6.5,9.0,8.2,7.8,-10.0,-10.0,-10.0,a4abbba7c914280e7ce2a5baab3ca3290410fcadbc1fd938d748c33aebf5f8b0
2599,11976,6.0,8.4,8.8,8.4,8.0,-10.0,-10.0,-10.0,b63a4c34239b532b0a15f9148a0bb9c207c04bf2221555445afc8bb626bd42ef
2599,11976,7.1,6.0,8.5,8.0,7.6,-10.0,-10.0,-10.0,a60e03100f4e91e216c7426bc2955e078c33098864de86d89ef4ae3bb73e39cb
2599,11976,8.8,8.6,8.7,8.9,8.8,-10.0,-10.0,-10.0,66364736f654c5b04dc42eab31e0edcc5ce853d92bf951ee5feb421b51f8558a
2599,11976,5.6,6.0,7.0,7.1,6.6,-10.0,-10.0,-10.0,92f4aae82b4360fc25042813337281ae5ba1607e603135264d47d3014aae06b2
2599,11976,8.7,9.6,9.2,9.5,9.3,-10.0,-10.0,-10.0,8303a737476575fbf97768fbca0594b23e896d4caaf112454461cc900e35393d
2599,11976,6.9,6.4,8.6,8.4,7.8,-10.0,-10.0,-10.0,eb47ff8049fd90b1aded6fd085e79d75518cdeaaa7b622a54ef7c6a22bdbf361
2599,11976,7.8,9.3,7.7,8.9,8.5,-10.0,-10.0,-10.0,21d6b2598c39dd82cf0bae314cb7d3637aa80ce1dc3baae11a48e820627c00ce
2599,11976,7.7,7.2,7.3,7.8,7.6,-10.0,-10.0,-10.0,4cc3a1a1cba12148ff4bf23550a4d5727bb543a924a4430788e6ebf3402d64d9
2599,11977,7.3,10.0,9.2,9.6,9.2,-10.0,-10.0,-10.0,a4abbba7c914280e7ce2a5baab3ca3290410fcadbc1fd938d748c33aebf5f8b0
2599,11977,5.1,8.0,8.3,9.6,8.3,-10.0,-10.0,-10.0,b63a4c34239b532b0a15f9148a0bb9c207c04bf2221555445afc8bb626bd42ef
